run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR4059874	SAMEA6800236	ERX4058659	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059874/ERR4059874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059874/VK513.final.bam		
ERR4059877	SAMEA6800239	ERX4058662	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059877/ERR4059877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059877/VK516.final.bam		
ERR4059878	SAMEA6800240	ERX4058663	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059878/ERR4059878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059878/VK517.final.bam		
ERR4059882	SAMEA6800244	ERX4058667	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059882/ERR4059882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059882/VK521.final.bam		
ERR4059883	SAMEA6800245	ERX4058668	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059883/ERR4059883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059883/VK522.final.bam		
ERR4059885	SAMEA6800247	ERX4058670	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059885/ERR4059885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059885/VK524.final.bam		
ERR4059886	SAMEA6800248	ERX4058671	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059886/ERR4059886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059886/VK525.final.bam		
ERR4059888	SAMEA6800250	ERX4058673	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059888/ERR4059888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059888/VK527.final.bam		
ERR4059889	SAMEA6800251	ERX4058674	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059889/ERR4059889.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059889/VK528.final.bam		
ERR4059893	SAMEA6800255	ERX4058678	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059893/ERR4059893.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059893/VK532.final.bam		
ERR4059896	SAMEA6800258	ERX4058681	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059896/ERR4059896.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059896/VK535.final.bam		
ERR4059897	SAMEA6800259	ERX4058682	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059897/ERR4059897.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059897/VK536.final.bam		
ERR4059899	SAMEA6800261	ERX4058684	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059899/ERR4059899.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059899/VK538.final.bam		
ERR4059901	SAMEA6800263	ERX4058686	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059901/ERR4059901.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059901/VK540.final.bam		
ERR4059904	SAMEA6800266	ERX4058689	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059904/ERR4059904.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059904/VK543.final.bam		
ERR4059918	SAMEA6800280	ERX4058703	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059918/ERR4059918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059918/VK582.final.bam		
ERR4059822	SAMEA6800184	ERX4058607	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059822/ERR4059822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059822/VK455.final.bam		
ERR4059829	SAMEA6800191	ERX4058614	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059829/ERR4059829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059829/VK462.final.bam		
ERR4059831	SAMEA6800193	ERX4058616	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059831/ERR4059831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059831/VK464.final.bam		
ERR4059833	SAMEA6800195	ERX4058618	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059833/ERR4059833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059833/VK467.final.bam		
ERR4059842	SAMEA6800204	ERX4058627	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059842/ERR4059842.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059842/VK476.final.bam		
ERR4059843	SAMEA6800205	ERX4058628	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059843/ERR4059843.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059843/VK477.final.bam		
ERR4059845	SAMEA6800207	ERX4058630	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059845/ERR4059845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059845/VK479.final.bam		
ERR4059847	SAMEA6800209	ERX4058632	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059847/ERR4059847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059847/VK481.final.bam		
ERR4059851	SAMEA6800213	ERX4058636	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059851/ERR4059851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059851/VK485.final.bam		
ERR4059854	SAMEA6800216	ERX4058639	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059854/ERR4059854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059854/VK488.final.bam		
ERR4059861	SAMEA6800223	ERX4058646	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059861/ERR4059861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059861/VK495.final.bam		
ERR4059863	SAMEA6800225	ERX4058648	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059863/ERR4059863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059863/VK497.final.bam		
ERR4059866	SAMEA6800228	ERX4058651	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059866/ERR4059866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059866/VK505.final.bam		
ERR4059868	SAMEA6800230	ERX4058653	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059868/ERR4059868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059868/VK507.final.bam		
ERR4059871	SAMEA6800233	ERX4058656	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059871/ERR4059871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059871/VK510.final.bam		
ERR4059872	SAMEA6800234	ERX4058657	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059872/ERR4059872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059872/VK511.final.bam		
ERR4059880	SAMEA6800242	ERX4058665	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059880/ERR4059880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059880/VK519.final.bam		
ERR4059884	SAMEA6800246	ERX4058669	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059884/ERR4059884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059884/VK523.final.bam		
ERR4059887	SAMEA6800249	ERX4058672	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059887/ERR4059887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059887/VK526.final.bam		
ERR4059890	SAMEA6800252	ERX4058675	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059890/ERR4059890.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059890/VK529.final.bam		
ERR4059892	SAMEA6800254	ERX4058677	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059892/ERR4059892.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059892/VK531.final.bam		
ERR4059894	SAMEA6800256	ERX4058679	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059894/ERR4059894.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059894/VK533.final.bam		
ERR4059895	SAMEA6800257	ERX4058680	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059895/ERR4059895.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059895/VK534.final.bam		
ERR4059902	SAMEA6800264	ERX4058687	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059902/ERR4059902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059902/VK541.final.bam		
ERR4059906	SAMEA6800268	ERX4058691	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059906/ERR4059906.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059906/VK545.final.bam		
ERR4059907	SAMEA6800269	ERX4058692	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059907/ERR4059907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059907/VK546.final.bam		
ERR4059909	SAMEA6800271	ERX4058694	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059909/ERR4059909.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059909/VK548.final.bam		
ERR4059910	SAMEA6800272	ERX4058695	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059910/ERR4059910.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059910/VK549.final.bam		
ERR4059911	SAMEA6800273	ERX4058696	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059911/ERR4059911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059911/VK550.final.bam		
ERR4059912	SAMEA6800274	ERX4058697	PRJEB37976	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059912/ERR4059912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059912/VK551.final.bam		
